,message_id,actor_id,engagement_type,engagement_parent,text,univ_id,time_published,media_type,geo,index_text,keyN,label1,label2,tweet_counts,user_counts,gpt_label,manual_label,is_gt
559,3174779,88069,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677514693,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,6,neutral,,0
560,767954,88069,retweet,69707510bb184b95907478e895156a8015cea33af2792b08076efeee3c65b644,"RT @berningman16 Why is the US Air Force flying over the South China Sea? It's over 7,000 miles away from the United States. Why don't we just stay on our side of the world & mind our own business?",,1685627286,Twitter,,000 air business china flying force miles mind rt sea side south states stay united world,16,us_military,,40,6,opposing,neutral,1
561,5041295,481194,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1678026010,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,8,neutral,,0
562,1473394,207671,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677450898,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,14,neutral,,0
563,1930427,32481,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677429870,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,10,neutral,,0
564,3497544,92443,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677469240,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,9,neutral,,0
565,2000237,641035,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677421665,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,10,neutral,,0
566,5073816,34389,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677463883,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,11,neutral,,0
567,2076361,28322,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677430012,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,6,neutral,,0
568,2468675,291130,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677430461,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,9,neutral,,0
569,291131,291130,retweet,69707510bb184b95907478e895156a8015cea33af2792b08076efeee3c65b644,"RT @berningman16 Why is the US Air Force flying over the South China Sea? It's over 7,000 miles away from the United States. Why don't we just stay on our side of the world & mind our own business?",,1685512502,Twitter,,000 air business china flying force miles mind rt sea side south states stay united world,16,us_military,,40,9,opposing,neutral,1
570,2930055,450270,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677443838,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,12,neutral,,0
571,6031679,450270,retweet,69707510bb184b95907478e895156a8015cea33af2792b08076efeee3c65b644,"RT @berningman16 Why is the US Air Force flying over the South China Sea? It's over 7,000 miles away from the United States. Why don't we just stay on our side of the world & mind our own business?",,1685526122,Twitter,,000 air business china flying force miles mind rt sea side south states stay united world,16,us_military,,40,12,opposing,neutral,1
572,3081851,245051,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677456998,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,5,neutral,,0
573,4610841,98419,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677443041,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,16,neutral,,0
574,5845707,32812,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677448223,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,13,neutral,,0
575,6299399,7475,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677473536,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,9,neutral,,0
576,1266046,62253,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677497849,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,24,neutral,,0
577,1337023,62253,retweet,2b29c46d1d3b5bacb6764c88a49fb9c7ebbfb10b61a6c3b2db238a2cbd994bfa,"RT @SpokespersonCHN FACT 10: Close-in reconnaissance on China over the South China Sea, including using fake civilian identification codes https://t.co/7y8dY3agHS",,1677543887,Twitter,,10 china china civilian close codes fact fake identification including reconnaissance rt sea south,14,us_military,,111,24,opposing,,0
578,1470132,258109,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677476100,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,16,neutral,,0
579,4594951,258109,retweet,96b9cfb07c33690a0f5f1af5d13f4eaa819d54e4535c227626c0a7722d37bdea,RT @medeabenjamin Unbelievable arrogance of US Navy challenging China’s “unlawful and sweeping maritime claims in the South China Sea.” Hello?!? It’s the South CHINA Sea!!! #ChinaIsNotOurEnemy https://t.co/BGvhGeLUJj via @asiatimesonline,,1681085341,Twitter,,arrogance challenging china china china claims maritime navy rt sea sea south south sweeping unbelievable unlawful,16,us_military,,328,16,opposing,,0
580,255545,2698,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677424280,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,12,neutral,,0
581,362735,2698,retweet,a410c87f83d8d21eb0d5fe1f54443d2ac519b71476439acade0d17ed41ed8909,"RT @Spriter99880 Large-scale naval exercises by the US, Taiwan, France and Australia, South Korea, Japan and the Philippines are taking place in the Pacific Ocean.They are closely followed by the Chinese and Russian navies. https://t.co/hzpA6bXz9O",,1682666629,Twitter,,australia chinese closely exercises france japan korea large naval navies ocean pacific philippines place rt russian scale south taiwan taking,20,us_military,,430,12,neutral,,0
582,5690255,19750,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677422575,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,9,neutral,,0
583,5829821,80449,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677430607,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,5,neutral,,0
584,2456526,80449,retweet,2d06d0db2f0096b5ba50e68e668a407425e5e2dfd8aad8ddde6ceae3884c09e1,"RT @ivan_8848 The US military vessels and aircraft conduct frequent close-in reconnaissance on China, including 657 sorties last year y 64 in January this year in the South China Sea alone. Beijing reveals US as 'NO.1 spy empire' that spies extensively, non-discriminately, even on allies https://t.co/TKNrRqOhZs",,1676363675,Twitter,,aircraft allies beijing china china close conduct discriminately empire extensively frequent including january military reconnaissance reveals rt sea sorties south spies spy vessels year year,25,us_military,,73,5,opposing,,0
585,574844,84769,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677423538,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,6,neutral,,0
586,6854078,103161,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677456788,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,5,neutral,,0
587,6845781,39530,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677422381,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,18,neutral,,0
588,6016879,39530,retweet,66dc03cb2cf1df4470cad7ae15f58ec917f329f2c5c5665400e97e4d7c30ce0d,RT @thonwingp Philippine leader Marcos broke a pledge to stay “balanced” in the US-China faceoff by allowing 4 new US military bases in his country. He thus betrayed Filipinos by pulling them into any superpower war. The neighbors have noticed - and wonder if he’s betrayed all Southeast Asia. https://t.co/4q1P8Nu0CB,,1681560495,Twitter,,allowing asia balanced bases betrayed betrayed broke china country faceoff filipinos leader marcos military neighbors noticed philippine pledge pulling rt southeast stay superpower war,24,us_military,,22,18,opposing,,0
589,3316762,295561,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677432723,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,6,neutral,,0
590,4829208,34633,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677423008,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,8,neutral,,0
591,7137535,34633,retweet,1d5bf1acb3b3fcc92ed57d9e97b92f90f2f5f1b6bc5608d88a0674853ea9780a,"RT @ricwe123 So this bullshit CNN reporter steps on a US navy plane. He is then flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂😂 https://t.co/cyhRzSO3cu",,1677579190,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts steps,17,us_military,,127,8,neutral,,0
592,3481264,42657,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677430647,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,16,neutral,,0
593,4219600,429405,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677441886,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,5,neutral,,0
594,7208297,13017,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677556165,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,7,neutral,,0
595,3938433,130376,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677441894,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,12,neutral,,0
596,6008704,248742,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677472040,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,26,neutral,,0
597,489698,248742,retweet,a410c87f83d8d21eb0d5fe1f54443d2ac519b71476439acade0d17ed41ed8909,"RT @Spriter99880 Large-scale naval exercises by the US, Taiwan, France and Australia, South Korea, Japan and the Philippines are taking place in the Pacific Ocean.They are closely followed by the Chinese and Russian navies. https://t.co/hzpA6bXz9O",,1682718966,Twitter,,australia chinese closely exercises france japan korea large naval navies ocean pacific philippines place rt russian scale south taiwan taking,20,us_military,,430,26,neutral,,0
598,777070,248742,retweet,b08b92f7ba8d3f1ca4f002ae9f602be56117d84034a9aeb6f050a04ec5846869,"RT @wallacemick As the #US gains access to 4 new Military Bases in the #Philippines - another aggressive move against #China - Renato Reyes Jr, Sec Gen of the Bayan Coalition said - 'The US presence itself inflicts harm, regardless of whether it leads to War' - ""It violates our Sovereignty""...",,1680919676,Twitter,,access aggressive bases bayan china coalition gains gen harm inflicts jr leads military move presence renato reyes rt sec sovereignty violates war,22,us_military,,256,26,opposing,,0
599,6405616,248742,retweet,8d8605130df27a38951ac362cbe07fabe2e0f98df9ba8e4513ef60df93f6c5d9,"RT @vicktop55 The US has a great interest in the region from the Pacific Ocean to the South China Sea - SkyNews. They won't be able to stop China if it wants to take Taiwan back, but they will try to wreak havoc in the region. Okinawa is not too far from Taiwan, there are 32 US military… https://t.co/SMMkkx7MXg",,1680985099,Twitter,,back china china great havoc interest military ocean okinawa pacific region region rt sea skynews south stop taiwan taiwan wreak,20,us_military,,76,26,neutral,neutral,1
600,4091414,24697,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677424642,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,15,neutral,,0
601,2479133,24697,retweet,a410c87f83d8d21eb0d5fe1f54443d2ac519b71476439acade0d17ed41ed8909,"RT @Spriter99880 Large-scale naval exercises by the US, Taiwan, France and Australia, South Korea, Japan and the Philippines are taking place in the Pacific Ocean.They are closely followed by the Chinese and Russian navies. https://t.co/hzpA6bXz9O",,1682682596,Twitter,,australia chinese closely exercises france japan korea large naval navies ocean pacific philippines place rt russian scale south taiwan taking,20,us_military,,430,15,neutral,,0
602,6354606,22110,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677429436,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,5,neutral,,0
603,5501543,20535,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677447079,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,9,neutral,,0
604,1260170,20535,retweet,96b9cfb07c33690a0f5f1af5d13f4eaa819d54e4535c227626c0a7722d37bdea,RT @medeabenjamin Unbelievable arrogance of US Navy challenging China’s “unlawful and sweeping maritime claims in the South China Sea.” Hello?!? It’s the South CHINA Sea!!! #ChinaIsNotOurEnemy https://t.co/BGvhGeLUJj via @asiatimesonline,,1681083606,Twitter,,arrogance challenging china china china claims maritime navy rt sea sea south south sweeping unbelievable unlawful,16,us_military,,328,9,opposing,,0
605,707671,210478,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677421319,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,9,neutral,,0
606,5794439,99644,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677427513,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,21,neutral,,0
607,6681543,56700,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677430378,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,11,neutral,,0
608,7100495,56700,retweet,96b9cfb07c33690a0f5f1af5d13f4eaa819d54e4535c227626c0a7722d37bdea,RT @medeabenjamin Unbelievable arrogance of US Navy challenging China’s “unlawful and sweeping maritime claims in the South China Sea.” Hello?!? It’s the South CHINA Sea!!! #ChinaIsNotOurEnemy https://t.co/BGvhGeLUJj via @asiatimesonline,,1681053031,Twitter,,arrogance challenging china china china claims maritime navy rt sea sea south south sweeping unbelievable unlawful,16,us_military,,328,11,opposing,,0
609,2567465,143108,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677504629,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,11,neutral,,0
610,3228506,165497,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677447508,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,10,neutral,,0
611,3019441,41679,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677445717,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,8,neutral,,0
612,4424284,2697,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677505066,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,6,neutral,,0
613,1780024,91772,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1679678413,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,5,neutral,,0
614,6570200,239078,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677425000,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,13,neutral,,0
615,5999886,239078,retweet,1d5bf1acb3b3fcc92ed57d9e97b92f90f2f5f1b6bc5608d88a0674853ea9780a,"RT @ricwe123 So this bullshit CNN reporter steps on a US navy plane. He is then flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂😂 https://t.co/cyhRzSO3cu",,1677587366,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts steps,17,us_military,,127,13,neutral,,0
616,1915124,239078,retweet,b8f5422fa8523bb716a751237e2e051dd06a4d61290c39d26188ccac51e8dc83,"RT @ricwe123 So this bullshit CNN reporter steps on a US navy plane. He is then flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/uFp93cHdng",,1677758289,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts steps,17,us_military,,127,13,neutral,,0
617,1873886,239078,retweet,2ae9680805d913643720a8c14fdd24c7fdb65ea62df265c20d8634a004bdb475,"RT @ricwe123 So one day this CNN bullshit reporter decides to step on a US navy plane. He is then flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/fc6fABzqN8",,1685962752,Twitter,,bullshit china chinese close cnn complaining day decides flying jet navy plane proximity reporter rt sea south starts step,19,us_military,,123,13,neutral,neutral,1
618,1310400,114647,retweet,2c99c8566e2375fb4667aae290f2e588300ac9668e760d56b7e45f3ede0f419f,"RT @ricwe123 So this bullshit CNN reporter is on a US navy plane. Flying all the way to the South China Sea and starts complaining. ""Why is this Chinese jet in such a close proximity"" 😂😂😂😂 https://t.co/wSMpdXvWvQ",,1677433549,Twitter,,bullshit china chinese close cnn complaining flying jet navy plane proximity reporter rt sea south starts,16,us_military,,1380,21,neutral,,0
619,6979253,114647,retweet,a410c87f83d8d21eb0d5fe1f54443d2ac519b71476439acade0d17ed41ed8909,"RT @Spriter99880 Large-scale naval exercises by the US, Taiwan, France and Australia, South Korea, Japan and the Philippines are taking place in the Pacific Ocean.They are closely followed by the Chinese and Russian navies. https://t.co/hzpA6bXz9O",,1682670491,Twitter,,australia chinese closely exercises france japan korea large naval navies ocean pacific philippines place rt russian scale south taiwan taking,20,us_military,,430,21,neutral,,0
